,ID,Field,StarID,Type,Subtype,RA,DECL,ID_OGLE_II,ID_MACHO,ID_ASAS,ID_GCVS,ID_OTHER,I,V,P_1,dP_1,T0_1,A_1,R21_1,phi21_1,R31_1,phi31_1,P_2,dP_2,T0_2,A_2,R21_2,phi21_2,R31_2,phi31_2,P_3,dP_3,T0_3,A_3,R21_3,phi21_3,R31_3,phi31_3,Remarks
65,OGLE-BLG-LPV-054091,-99.99,-99.99,LPV,OSARG,17.826478,-29.608940000000004,BUL_SC44_221049,-99.99,-99.99,-99.99,      ,15.83,-99.99,35.266999999999996,-99.99,-99.99,0.10300000000000001,-99.99,-99.99,-99.99,-99.99,50.02,-99.99,-99.99,0.098,-99.99,-99.99,-99.99,-99.99,36.309,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,
66,OGLE-BLG-LPV-054154,-99.99,-99.99,LPV,SRV,17.826589000000002,-29.606690000000004,BUL_SC44_221179,-99.99,-99.99,-99.99,      ,16.06,-99.99,55.31,-99.99,-99.99,0.126,-99.99,-99.99,-99.99,-99.99,163.59,-99.99,-99.99,0.10099999999999999,-99.99,-99.99,-99.99,-99.99,49.978,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,
67,OGLE-BLG-LPV-054174,-99.99,-99.99,LPV,SRV,17.826622,-29.596390000000003,BUL_SC44_221209,-99.99,-99.99,-99.99,      ,16.059,-99.99,103.31,-99.99,-99.99,0.16,-99.99,-99.99,-99.99,-99.99,1261.0,-99.99,-99.99,0.09699999999999999,-99.99,-99.99,-99.99,-99.99,175.81,-99.99,-99.99,0.121,-99.99,-99.99,-99.99,-99.99,
68,OGLE-BLG-LPV-054232,-99.99,-99.99,LPV,OSARG,17.826742000000003,-29.61275,BUL_SC44_221043,-99.99,-99.99,-99.99,      ,15.615,-99.99,18.054000000000002,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,40.474000000000004,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,24.378,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,
69,OGLE-BLG-LPV-054242,-99.99,-99.99,LPV,OSARG,17.826775,-29.62097,BUL_SC44_221139,-99.99,-99.99,-99.99,      ,15.946,-99.99,32.745,-99.99,-99.99,0.051,-99.99,-99.99,-99.99,-99.99,44.693000000000005,-99.99,-99.99,0.044000000000000004,-99.99,-99.99,-99.99,-99.99,272.8,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,
70,OGLE-BLG-LPV-054308,-99.99,-99.99,LPV,OSARG,17.826911,-29.62231,BUL_SC44_221028,-99.99,-99.99,-99.99,      ,15.134,-99.99,261.7,-99.99,-99.99,0.087,-99.99,-99.99,-99.99,-99.99,514.1,-99.99,-99.99,0.037000000000000005,-99.99,-99.99,-99.99,-99.99,344.2,-99.99,-99.99,0.05,-99.99,-99.99,-99.99,-99.99,
71,OGLE-BLG-LPV-054393,-99.99,-99.99,LPV,SRV,17.827069,-29.59897,BUL_SC44_221063,-99.99,-99.99,-99.99,      ,15.222999999999999,-99.99,106.04,-99.99,-99.99,0.203,-99.99,-99.99,-99.99,-99.99,195.5,-99.99,-99.99,0.26899999999999996,-99.99,-99.99,-99.99,-99.99,270.3,-99.99,-99.99,0.08199999999999999,-99.99,-99.99,-99.99,-99.99,
72,OGLE-BLG-LPV-054506,-99.99,-99.99,LPV,OSARG,17.827256,-29.61103,BUL_SC44_220984,-99.99,-99.99,-99.99,      ,14.565999999999999,-99.99,48.591,-99.99,-99.99,0.09699999999999999,-99.99,-99.99,-99.99,-99.99,834.7,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,65.41,-99.99,-99.99,0.054000000000000006,-99.99,-99.99,-99.99,-99.99,
73,OGLE-BLG-LPV-054636,BLG194.7,32.0,LPV,SRV,17.827478,-29.547890000000002,-99.99,-99.99,-99.99,-99.99,      ,16.087,-99.99,90.68,-99.99,-99.99,0.11199999999999999,-99.99,-99.99,-99.99,-99.99,160.41,-99.99,-99.99,0.048,-99.99,-99.99,-99.99,-99.99,217.2,-99.99,-99.99,0.07200000000000001,-99.99,-99.99,-99.99,-99.99,
74,OGLE-BLG-LPV-054638,BLG194.8,77909.0,LPV,OSARG,17.827481,-29.61417,BUL_SC44_312937,-99.99,-99.99,-99.99,      ,15.481,20.943,14.5,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,278.4,-99.99,-99.99,0.006,-99.99,-99.99,-99.99,-99.99,19.977999999999998,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
75,OGLE-BLG-LPV-054642,BLG194.5,16659.0,LPV,OSARG,17.827489,-29.19828,-99.99,-99.99,-99.99,-99.99,      ,16.614,-99.99,453.3,-99.99,-99.99,0.233,-99.99,-99.99,-99.99,-99.99,57.45,-99.99,-99.99,0.087,-99.99,-99.99,-99.99,-99.99,2000.0,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,
76,OGLE-BLG-LPV-054648,BLG194.7,35.0,LPV,OSARG,17.827494,-29.543779999999998,-99.99,-99.99,-99.99,-99.99,      ,16.3,-99.99,36.288000000000004,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,306.1,-99.99,-99.99,0.06,-99.99,-99.99,-99.99,-99.99,47.913000000000004,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,
77,OGLE-BLG-RRLYR-03589,BLG194.7,969.0,RRLyr,RRab,17.8275,-29.53247,-99.99,-99.99,-99.99,-99.99,-99.99,19.629,-99.99,0.50314346,1.08e-06,5000.05597,0.691,0.541,4.4319999999999995,0.409,2.7880000000000003,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
78,OGLE-BLG-RRLYR-03590,BLG194.7,33807.0,RRLyr,RRab,17.827528,-29.513170000000002,-99.99,-99.99,-99.99,-99.99,-99.99,19.98,-99.99,0.51400958,1.18e-06,5000.32585,0.738,0.528,4.227,0.341,2.55,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
79,OGLE-BLG-LPV-054671,BLG194.7,36.0,LPV,SRV,17.827536,-29.55681,-99.99,-99.99,-99.99,-99.99,      ,15.492,-99.99,160.43,-99.99,-99.99,0.617,-99.99,-99.99,-99.99,-99.99,205.6,-99.99,-99.99,0.171,-99.99,-99.99,-99.99,-99.99,74.65,-99.99,-99.99,0.073,-99.99,-99.99,-99.99,-99.99,
80,OGLE-BLG-LPV-054677,BLG194.7,33045.0,LPV,OSARG,17.82755,-29.519,-99.99,-99.99,-99.99,-99.99,      ,16.046,-99.99,63.97,-99.99,-99.99,0.046,-99.99,-99.99,-99.99,-99.99,57.55,-99.99,-99.99,0.033,-99.99,-99.99,-99.99,-99.99,315.2,-99.99,-99.99,0.04,-99.99,-99.99,-99.99,-99.99,
81,OGLE-BLG-LPV-054686,BLG194.7,63175.0,LPV,OSARG,17.827575,-29.47972,-99.99,-99.99,-99.99,-99.99,      ,15.967,-99.99,34.728,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,159.31,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,26.076,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,
82,OGLE-BLG-LPV-054698,BLG194.7,102.0,LPV,OSARG,17.827592000000003,-29.53711,-99.99,-99.99,-99.99,-99.99,      ,16.433,-99.99,22.008000000000003,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,17.073,-99.99,-99.99,0.013999999999999999,-99.99,-99.99,-99.99,-99.99,21.346999999999998,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,
83,OGLE-BLG-LPV-054711,BLG194.6,26458.0,LPV,OSARG,17.827622,-29.33675,-99.99,-99.99,-99.99,-99.99,      ,16.405,-99.99,40.533,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,356.4,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,38.295,-99.99,-99.99,0.025,-99.99,-99.99,-99.99,-99.99,
84,OGLE-BLG-LPV-054713,BLG194.6,26498.0,LPV,OSARG,17.827625,-29.33925,-99.99,-99.99,-99.99,-99.99,      ,17.218,-99.99,38.196,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,354.0,-99.99,-99.99,0.05,-99.99,-99.99,-99.99,-99.99,154.58,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,
85,OGLE-BLG-LPV-054714,BLG194.5,16623.0,LPV,OSARG,17.827625,-29.185940000000002,-99.99,-99.99,-99.99,-99.99,      ,15.74,-99.99,27.72,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,55.11,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,39.005,-99.99,-99.99,0.024,-99.99,-99.99,-99.99,-99.99,
86,OGLE-BLG-LPV-054719,BLG194.8,77911.0,LPV,OSARG,17.827633,-29.606890000000003,BUL_SC44_313141,-99.99,-99.99,-99.99,      ,16.083,-99.99,18.44,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,140.86,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,301.3,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,
87,OGLE-BLG-LPV-054728,BLG194.7,63217.0,LPV,SRV,17.82765,-29.47583,-99.99,-99.99,-99.99,-99.99,      ,16.769000000000002,-99.99,100.51,-99.99,-99.99,0.182,-99.99,-99.99,-99.99,-99.99,195.24,-99.99,-99.99,0.212,-99.99,-99.99,-99.99,-99.99,112.33,-99.99,-99.99,0.113,-99.99,-99.99,-99.99,-99.99,
88,OGLE-BLG-LPV-054745,BLG194.7,91648.0,LPV,OSARG,17.827669,-29.413829999999997,-99.99,-99.99,-99.99,-99.99,      ,16.383,-99.99,534.6,-99.99,-99.99,0.071,-99.99,-99.99,-99.99,-99.99,45.188,-99.99,-99.99,0.03,-99.99,-99.99,-99.99,-99.99,34.52,-99.99,-99.99,0.034,-99.99,-99.99,-99.99,-99.99,
89,OGLE-BLG-LPV-054760,BLG194.7,63179.0,LPV,OSARG,17.827686,-29.47778,-99.99,-99.99,-99.99,-99.99,      ,16.255,-99.99,56.67,-99.99,-99.99,0.061,-99.99,-99.99,-99.99,-99.99,83.36,-99.99,-99.99,0.071,-99.99,-99.99,-99.99,-99.99,39.933,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,
90,OGLE-BLG-LPV-054766,BLG194.8,118274.0,LPV,SRV,17.827694,-29.59122,BUL_SC44_313657,-99.99,-99.99,-99.99,      ,17.146,-99.99,128.28,-99.99,-99.99,0.341,-99.99,-99.99,-99.99,-99.99,88.23,-99.99,-99.99,0.254,-99.99,-99.99,-99.99,-99.99,69.21,-99.99,-99.99,0.107,-99.99,-99.99,-99.99,-99.99,
91,OGLE-BLG-LPV-054772,BLG194.7,33048.0,LPV,OSARG,17.827703,-29.50272,-99.99,-99.99,-99.99,-99.99,      ,15.874,-99.99,49.044,-99.99,-99.99,0.019,-99.99,-99.99,-99.99,-99.99,43.605,-99.99,-99.99,0.07400000000000001,-99.99,-99.99,-99.99,-99.99,56.12,-99.99,-99.99,0.053,-99.99,-99.99,-99.99,-99.99,
92,OGLE-BLG-LPV-054782,BLG194.8,118191.0,LPV,SRV,17.827714,-29.594140000000003,BUL_SC44_312971,-99.99,-99.99,-99.99,      ,15.648,-99.99,67.66,-99.99,-99.99,0.094,-99.99,-99.99,-99.99,-99.99,68.62,-99.99,-99.99,0.066,-99.99,-99.99,-99.99,-99.99,268.6,-99.99,-99.99,0.068,-99.99,-99.99,-99.99,-99.99,
93,OGLE-BLG-LPV-054806,BLG194.5,16752.0,LPV,OSARG,17.827753,-29.20369,-99.99,-99.99,-99.99,-99.99,      ,17.312,-99.99,32.22,-99.99,-99.99,0.043,-99.99,-99.99,-99.99,-99.99,31.511999999999997,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,299.4,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,
94,OGLE-BLG-LPV-054830,BLG194.7,63181.0,LPV,SRV,17.827794,-29.449140000000003,-99.99,-99.99,-99.99,-99.99,      ,16.244,-99.99,69.02,-99.99,-99.99,0.077,-99.99,-99.99,-99.99,-99.99,124.12,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,67.85,-99.99,-99.99,0.065,-99.99,-99.99,-99.99,-99.99,
95,OGLE-BLG-RRLYR-03599,BLG194.7,1049.0,RRLyr,RRab,17.827797,-29.54358,-99.99,-99.99,-99.99,-99.99,-99.99,19.564,-99.99,0.51344726,5.7e-07,5000.312870000001,0.895,0.521,4.146,0.382,2.329,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
96,OGLE-BLG-RRLYR-03600,BLG194.8,119433.0,RRLyr,RRab,17.827806,-29.56042,-99.99,-99.99,-99.99,-99.99,-99.99,19.213,-99.99,0.53510134,1.43e-06,5000.27225,0.677,0.552,4.19,0.335,2.489,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
97,OGLE-BLG-LPV-054844,BLG194.7,63318.0,LPV,SRV,17.827817,-29.47325,-99.99,-99.99,-99.99,-99.99,      ,17.307000000000002,-99.99,69.75,-99.99,-99.99,0.154,-99.99,-99.99,-99.99,-99.99,40.25,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,77.41,-99.99,-99.99,0.079,-99.99,-99.99,-99.99,-99.99,
98,OGLE-BLG-LPV-054845,BLG194.7,63223.0,LPV,OSARG,17.827817,-29.45164,-99.99,-99.99,-99.99,-99.99,      ,16.858,-99.99,40.209,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,39.014,-99.99,-99.99,0.038,-99.99,-99.99,-99.99,-99.99,323.2,-99.99,-99.99,0.043,-99.99,-99.99,-99.99,-99.99,
99,OGLE-BLG-LPV-054859,BLG194.8,118197.0,LPV,SRV,17.827831,-29.58997,BUL_SC44_313222,-99.99,-99.99,-99.99,      ,15.979000000000001,-99.99,106.16,-99.99,-99.99,0.235,-99.99,-99.99,-99.99,-99.99,203.8,-99.99,-99.99,0.26,-99.99,-99.99,-99.99,-99.99,121.32,-99.99,-99.99,0.10400000000000001,-99.99,-99.99,-99.99,-99.99,
100,OGLE-BLG-LPV-054888,BLG194.6,29.0,LPV,SRV,17.827883,-29.37675,-99.99,-99.99,-99.99,-99.99,      ,15.937999999999999,-99.99,173.19,-99.99,-99.99,0.38799999999999996,-99.99,-99.99,-99.99,-99.99,89.17,-99.99,-99.99,0.22,-99.99,-99.99,-99.99,-99.99,162.05,-99.99,-99.99,0.19,-99.99,-99.99,-99.99,-99.99,
101,OGLE-BLG-LPV-054890,BLG194.7,91654.0,LPV,SRV,17.827889000000003,-29.411690000000004,-99.99,-99.99,-99.99,-99.99,      ,17.285999999999998,-99.99,84.69,-99.99,-99.99,0.134,-99.99,-99.99,-99.99,-99.99,156.52,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,122.23,-99.99,-99.99,0.052000000000000005,-99.99,-99.99,-99.99,-99.99,
102,OGLE-BLG-RRLYR-03603,BLG194.7,33902.0,RRLyr,RRab,17.827922,-29.514329999999998,-99.99,-99.99,-99.99,-99.99,-99.99,19.797,-99.99,0.51958051,1.03e-06,5000.35613,0.5820000000000001,0.5379999999999999,4.335,0.335,2.511,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
103,OGLE-BLG-LPV-054912,BLG194.6,13.0,LPV,SRV,17.827928,-29.39128,-99.99,-99.99,-99.99,-99.99,      ,15.630999999999998,-99.99,86.66,-99.99,-99.99,0.29100000000000004,-99.99,-99.99,-99.99,-99.99,161.94,-99.99,-99.99,0.278,-99.99,-99.99,-99.99,-99.99,132.21,-99.99,-99.99,0.15,-99.99,-99.99,-99.99,-99.99,
104,OGLE-BLG-LPV-054918,BLG194.7,63227.0,LPV,OSARG,17.827935999999998,-29.45642,-99.99,-99.99,-99.99,-99.99,      ,16.937,-99.99,32.879,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,45.573,-99.99,-99.99,0.040999999999999995,-99.99,-99.99,-99.99,-99.99,28.744,-99.99,-99.99,0.033,-99.99,-99.99,-99.99,-99.99,
105,OGLE-BLG-LPV-054930,BLG194.6,53176.0,LPV,OSARG,17.82795,-29.317890000000002,-99.99,-99.99,-99.99,-99.99,      ,16.743,-99.99,72.06,-99.99,-99.99,0.07,-99.99,-99.99,-99.99,-99.99,50.68,-99.99,-99.99,0.054000000000000006,-99.99,-99.99,-99.99,-99.99,48.842,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,
106,OGLE-BLG-LPV-054946,BLG194.8,118162.0,LPV,OSARG,17.827983,-29.591720000000002,BUL_SC44_312974,-99.99,-99.99,-99.99,      ,15.38,21.041,44.242,-99.99,-99.99,0.006999999999999999,-99.99,-99.99,-99.99,-99.99,31.641,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,303.1,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,
107,OGLE-BLG-LPV-054955,BLG194.7,63184.0,LPV,OSARG,17.827989000000002,-29.4735,-99.99,-99.99,-99.99,-99.99,      ,16.142,-99.99,59.62,-99.99,-99.99,0.03,-99.99,-99.99,-99.99,-99.99,203.4,-99.99,-99.99,0.109,-99.99,-99.99,-99.99,-99.99,50.84,-99.99,-99.99,0.057,-99.99,-99.99,-99.99,-99.99,
108,OGLE-BLG-LPV-054968,BLG194.7,45.0,LPV,SRV,17.828007999999997,-29.539609999999996,-99.99,-99.99,-99.99,-99.99,      ,15.715,-99.99,76.67,-99.99,-99.99,0.11900000000000001,-99.99,-99.99,-99.99,-99.99,144.24,-99.99,-99.99,0.096,-99.99,-99.99,-99.99,-99.99,84.49,-99.99,-99.99,0.059000000000000004,-99.99,-99.99,-99.99,-99.99,
109,OGLE-BLG-LPV-054969,BLG194.6,53178.0,LPV,OSARG,17.828007999999997,-29.30483,-99.99,-99.99,-99.99,-99.99,      ,16.64,-99.99,466.9,-99.99,-99.99,0.239,-99.99,-99.99,-99.99,-99.99,382.4,-99.99,-99.99,0.141,-99.99,-99.99,-99.99,-99.99,323.5,-99.99,-99.99,0.098,-99.99,-99.99,-99.99,-99.99,
110,OGLE-BLG-LPV-054971,BLG194.6,53274.0,LPV,Mira,17.828011,-29.331190000000003,-99.99,-99.99,-99.99,-99.99,      ,17.553,-99.99,128.6,-99.99,-99.99,1.033,-99.99,-99.99,-99.99,-99.99,164.26,-99.99,-99.99,0.107,-99.99,-99.99,-99.99,-99.99,71.97,-99.99,-99.99,0.084,-99.99,-99.99,-99.99,-99.99,
111,OGLE-BLG-LPV-054973,BLG194.5,16629.0,LPV,SRV,17.828022,-29.18478,-99.99,-99.99,-99.99,-99.99,      ,16.389,-99.99,256.8,-99.99,-99.99,0.222,-99.99,-99.99,-99.99,-99.99,146.03,-99.99,-99.99,0.10400000000000001,-99.99,-99.99,-99.99,-99.99,220.4,-99.99,-99.99,0.075,-99.99,-99.99,-99.99,-99.99,
112,OGLE-BLG-LPV-054977,BLG194.5,16673.0,LPV,OSARG,17.828025,-29.20267,-99.99,-99.99,-99.99,-99.99,      ,16.386,-99.99,50.76,-99.99,-99.99,0.047,-99.99,-99.99,-99.99,-99.99,359.5,-99.99,-99.99,0.057,-99.99,-99.99,-99.99,-99.99,249.6,-99.99,-99.99,0.033,-99.99,-99.99,-99.99,-99.99,
113,OGLE-BLG-LPV-054994,BLG194.7,63230.0,LPV,OSARG,17.828067,-29.46925,-99.99,-99.99,-99.99,-99.99,      ,16.660999999999998,-99.99,14.477,-99.99,-99.99,0.008,-99.99,-99.99,-99.99,-99.99,365.5,-99.99,-99.99,0.032,-99.99,-99.99,-99.99,-99.99,49.293,-99.99,-99.99,0.01,-99.99,-99.99,-99.99,-99.99,
114,OGLE-BLG-LPV-055000,BLG194.7,47.0,LPV,SRV,17.828081,-29.53,-99.99,-99.99,-99.99,-99.99,      ,15.904000000000002,-99.99,170.07,-99.99,-99.99,0.12300000000000001,-99.99,-99.99,-99.99,-99.99,150.9,-99.99,-99.99,0.11599999999999999,-99.99,-99.99,-99.99,-99.99,97.98,-99.99,-99.99,0.054000000000000006,-99.99,-99.99,-99.99,-99.99,
115,OGLE-BLG-LPV-055013,BLG194.7,91662.0,LPV,OSARG,17.828094,-29.431109999999997,-99.99,-99.99,-99.99,-99.99,      ,16.782,-99.99,42.325,-99.99,-99.99,0.011000000000000001,-99.99,-99.99,-99.99,-99.99,45.104,-99.99,-99.99,0.026000000000000002,-99.99,-99.99,-99.99,-99.99,324.7,-99.99,-99.99,0.028999999999999998,-99.99,-99.99,-99.99,-99.99,
116,OGLE-BLG-LPV-055016,BLG194.6,53282.0,LPV,Mira,17.828097,-29.30797,-99.99,-99.99,-99.99,-99.99,      ,18.669,-99.99,330.2,-99.99,-99.99,2.114,-99.99,-99.99,-99.99,-99.99,207.6,-99.99,-99.99,0.342,-99.99,-99.99,-99.99,-99.99,83.0,-99.99,-99.99,0.21,-99.99,-99.99,-99.99,-99.99,
117,OGLE-BLG-LPV-055018,BLG194.7,91664.0,LPV,OSARG,17.8281,-29.43239,-99.99,-99.99,-99.99,-99.99,      ,17.214000000000002,-99.99,81.86,-99.99,-99.99,0.147,-99.99,-99.99,-99.99,-99.99,226.5,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,56.93,-99.99,-99.99,0.062,-99.99,-99.99,-99.99,-99.99,
118,OGLE-BLG-LPV-055026,BLG194.8,78017.0,LPV,OSARG,17.828117000000002,-29.616940000000003,BUL_SC44_313096,-99.99,-99.99,-99.99,      ,16.302,-99.99,13.544,-99.99,-99.99,0.018000000000000002,-99.99,-99.99,-99.99,-99.99,125.2,-99.99,-99.99,0.021,-99.99,-99.99,-99.99,-99.99,17.317,-99.99,-99.99,0.012,-99.99,-99.99,-99.99,-99.99,
119,OGLE-BLG-LPV-055053,BLG194.7,91667.0,LPV,SRV,17.828181,-29.41331,-99.99,-99.99,-99.99,-99.99,      ,17.194000000000003,-99.99,154.83,-99.99,-99.99,0.24,-99.99,-99.99,-99.99,-99.99,131.16,-99.99,-99.99,0.085,-99.99,-99.99,-99.99,-99.99,103.77,-99.99,-99.99,0.085,-99.99,-99.99,-99.99,-99.99,
120,OGLE-BLG-RRLYR-03610,BLG194.5,17094.0,RRLyr,RRab,17.828186,-29.19797,-99.99,-99.99,-99.99,-99.99,-99.99,19.62,-99.99,0.49273339,8.9e-07,5000.17714,0.461,0.536,4.1610000000000005,0.396,2.4659999999999997,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,
121,OGLE-BLG-LPV-055058,BLG194.8,118202.0,LPV,SRV,17.828192,-29.578470000000003,BUL_SC44_313001,-99.99,-99.99,-99.99,      ,15.565,-99.99,98.85,-99.99,-99.99,0.17800000000000002,-99.99,-99.99,-99.99,-99.99,125.06,-99.99,-99.99,0.084,-99.99,-99.99,-99.99,-99.99,105.66,-99.99,-99.99,0.057999999999999996,-99.99,-99.99,-99.99,-99.99,
122,OGLE-BLG-LPV-055061,BLG194.8,118165.0,LPV,OSARG,17.8282,-29.58861,BUL_SC44_312879,-99.99,-99.99,-99.99,      ,14.901,20.143,36.097,-99.99,-99.99,0.023,-99.99,-99.99,-99.99,-99.99,32.519,-99.99,-99.99,0.017,-99.99,-99.99,-99.99,-99.99,504.8,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,
123,OGLE-BLG-LPV-055080,BLG194.7,16.0,LPV,Mira,17.828228,-29.55128,-99.99,-99.99,-99.99,-99.99,      ,14.795,-99.99,200.9,-99.99,-99.99,1.3459999999999999,-99.99,-99.99,-99.99,-99.99,167.5,-99.99,-99.99,0.281,-99.99,-99.99,-99.99,-99.99,233.6,-99.99,-99.99,0.222,-99.99,-99.99,-99.99,-99.99,
124,OGLE-BLG-LPV-055081,BLG194.7,91668.0,LPV,OSARG,17.828228,-29.44117,-99.99,-99.99,-99.99,-99.99,      ,16.727,-99.99,47.755,-99.99,-99.99,0.069,-99.99,-99.99,-99.99,-99.99,360.4,-99.99,-99.99,0.09699999999999999,-99.99,-99.99,-99.99,-99.99,69.16,-99.99,-99.99,0.063,-99.99,-99.99,-99.99,-99.99,
125,OGLE-BLG-LPV-055100,BLG194.7,33057.0,LPV,OSARG,17.82825,-29.494690000000002,-99.99,-99.99,-99.99,-99.99,      ,15.843,-99.99,484.5,-99.99,-99.99,0.052000000000000005,-99.99,-99.99,-99.99,-99.99,29.666999999999998,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,60.27,-99.99,-99.99,0.025,-99.99,-99.99,-99.99,-99.99,
126,OGLE-BLG-LPV-055104,BLG194.5,16679.0,LPV,SRV,17.828256,-29.20125,-99.99,-99.99,-99.99,-99.99,      ,16.667,-99.99,54.74,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,455.6,-99.99,-99.99,0.075,-99.99,-99.99,-99.99,-99.99,81.43,-99.99,-99.99,0.057,-99.99,-99.99,-99.99,-99.99,
127,OGLE-BLG-LPV-055122,BLG194.7,63187.0,LPV,OSARG,17.828281,-29.46006,-99.99,-99.99,-99.99,-99.99,      ,15.998,-99.99,55.67,-99.99,-99.99,0.052000000000000005,-99.99,-99.99,-99.99,-99.99,302.7,-99.99,-99.99,0.091,-99.99,-99.99,-99.99,-99.99,83.7,-99.99,-99.99,0.042,-99.99,-99.99,-99.99,-99.99,
128,OGLE-BLG-LPV-055127,BLG194.6,53192.0,LPV,OSARG,17.828286,-29.307059999999996,-99.99,-99.99,-99.99,-99.99,      ,16.665,-99.99,39.823,-99.99,-99.99,0.067,-99.99,-99.99,-99.99,-99.99,730.5,-99.99,-99.99,0.039,-99.99,-99.99,-99.99,-99.99,406.3,-99.99,-99.99,0.054000000000000006,-99.99,-99.99,-99.99,-99.99,
129,OGLE-BLG-LPV-055183,BLG194.6,53194.0,LPV,OSARG,17.828381,-29.32517,-99.99,-99.99,-99.99,-99.99,      ,17.214000000000002,-99.99,51.48,-99.99,-99.99,0.045,-99.99,-99.99,-99.99,-99.99,35.934,-99.99,-99.99,0.035,-99.99,-99.99,-99.99,-99.99,42.902,-99.99,-99.99,0.027999999999999997,-99.99,-99.99,-99.99,-99.99,
130,OGLE-BLG-LPV-055189,BLG194.8,118167.0,LPV,OSARG,17.828389,-29.595579999999998,BUL_SC44_312966,-99.99,-99.99,-99.99,      ,15.322000000000001,20.472,23.908,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,379.9,-99.99,-99.99,0.015,-99.99,-99.99,-99.99,-99.99,16.75,-99.99,-99.99,0.009000000000000001,-99.99,-99.99,-99.99,-99.99,
131,OGLE-BLG-LPV-055195,BLG194.6,26771.0,LPV,Mira,17.8284,-29.34542,-99.99,-99.99,-99.99,-99.99,      ,17.817999999999998,-99.99,373.0,-99.99,-99.99,2.295,-99.99,-99.99,-99.99,-99.99,125.87,-99.99,-99.99,0.193,-99.99,-99.99,-99.99,-99.99,74.72,-99.99,-99.99,0.18,-99.99,-99.99,-99.99,-99.99,
